hand,0.2605, -0.103, 0.2033, 1.36, 5.63, 68.57
eye,0.13856876014782904,0.03745247439434688,0.375534330635043,136.91717434583194,-113.46651810336112,7.7333212322114955
hand,0.2286, -0.0417, 0.1918, 2.37, 11.42, 54.46
eye,0.09688357649474555,-0.019808468746099945,0.3860361742129172,-152.22239501027906,97.96895750033222,-17.272698914235672
hand,0.2611, -0.0955, 0.26030000000000003, -11.96, 9.5, 83.46
eye,0.13913952986782757,0.03135681830939131,0.31063763289915947,111.3089986726214,-120.08029213672532,0.42463301776084716
hand,0.18409999999999999, -0.087, 0.1445, -18.78, 16.17, 74.22
eye,0.05772672342233173,0.029981108651086608,0.4367498295800591,127.96518015292351,-124.50538120748384,-34.71345440028796
hand,0.2063, -0.13, 0.24180000000000001, -9.77, -0.78, 76.97
eye,0.09040259923630198,0.0745330448055331,0.3329230294724599,126.97713503335288,-121.46575967643312,-16.18324638589176
hand,0.2538, -0.07840000000000001, 0.1318, 2.83, 18.61, 49.8
eye,0.12574361744036622,0.01259887541273565,0.4511353821153669,150.17639111071074,-87.59153748939013,27.880695216092867
hand,0.165, 0.0192, 0.10629999999999999, -20.72, 7.73, 38.18
eye,0.02090576142206258,-0.07453384357826606,0.4789247323836513,143.5038026481714,-69.00339000720378,5.222950866166555
hand,0.22130000000000002, -0.011300000000000001, 0.1386, -13.2, 10.42, 30.61
eye,0.08316591095387899,-0.05013186292470599,0.441730316205875,-142.6868752217753,60.93414805977066,44.35879274313951
hand,0.2288, -0.0868, 0.1303, 20.52, -7.63, 53.51
eye,0.10036520390565239,0.025094025291630993,0.4497084848022644,172.26709757794765,-110.80761051389639,5.886344237972934
hand,0.24359999999999998, -0.0863, 0.09559999999999999, -13.52, 54.42, 61.04
eye,0.11549676260564248,0.01968093227282945,0.4911150209353066,102.99633192326547,-87.86420350131398,49.956645595829514
hand,0.1925, -0.0367, 0.142, -49.51, -18.91, 38.45
eye,0.05829978448283774,-0.021367699727487692,0.44392055568370437,129.2407422560035,-45.71304067742395,-43.964609942526145
hand,0.2646, -0.0489, 0.18030000000000002, -9.09, 12.24, 28.44
eye,0.13522479558934036,-0.017090684995193395,0.40284565385404064,149.47738531389007,-62.39584569146722,-74.6298845857374
hand,0.2211, -0.0332, 0.1771, -24.26, 9.4, 35.47
eye,0.08768910181835497,-0.02764878166568959,0.3996373286461701,141.08586910737193,-64.37735514821111,6.051735122510573
hand,0.1685, -0.009800000000000001, 0.092, -22.78, 19.99, 4.04
eye,0.024917793021995344,-0.04049864823430057,0.43570480646884335,-195.3597398406005,32.03238816713936,-33.981053657979096
hand,0.2023, -0.0235, 0.1205, -12.36, 23.24, 13.08
eye,0.06526102655412588,-0.036302076314790856,0.46208495514070186,-183.97985798320875,44.094626715355325,-39.75630948318513
hand,0.2166, -0.1683, 0.118, 17.74, 16.75, 46.82
eye,0.09935749363950094,0.10681321189445031,0.46151489440065757,-145.48714227684886,77.06038060198127,-36.48403754814505
hand,0.1933, -0.0172, 0.1871, -30.63, 18.8, 67.94
eye,0.05816913106516887,-0.03978453538851969,0.3847809125062727,109.14139220037,-98.27042463611734,-2.452521458861928
hand,0.234, -0.0965, 0.08009999999999999, -20.13, 30.5, -2.73
eye,0.10639595439131673,0.0324226351464819,0.5065950366656155,153.56261224232347,-18.926847619648505,43.24565793272899
hand,0.2191, -0.0422, 0.0853, -6.6, 27.65, -1.0
eye,0.08203722408719272,-0.018816390104585586,0.4900205932463642,165.55302538614848,-15.909088398532674,43.0144875762373
hand,0.24930000000000002, -0.1044, 0.1621, -40.12, 13.87, 31.02
eye,0.12503514891881096,0.039279976975541676,0.4162869938382977,128.60925232895696,-56.53473453210852,3.549605477597361
hand,0.1886, -0.0217, 0.1225, -19.28, 13.77, -40.1
eye,0.05140008795393788,-0.035799007679565696,0.463215431085533,159.0998700913743,38.64339092582962,30.700273758387404
hand,0.25680000000000003, -0.0793, 0.15930000000000002, -24.58, 6.36, -10.52
